"uuid","jobid","job","pid","siteid","moment","rootid","filename","parentfilename","row","message","context"
"eeb712b8-aaaa-433a-840f-632eccb18781","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionCovidETLPatient","bUIRVX","SCC","2020-08-04 21:46:40.809","m5g9kN","VISION_SCC_20162017_20200804_013400/VISION_SCC_20162017_Patient_20200804_013400.csv","VISION_SCC_20162017_20200804_013400.zip","","1.3","ETL"
"c8c03dc2-145b-448c-8039-14d57c2a2ff7","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","","2020-08-04 21:46:35.017","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20172018","ETL"
"480fcd89-9226-4265-9e2b-3f0a8fc00d96","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","","2020-08-04 21:46:28.518","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"4123a2fe-42c8-4cc7-8903-c93f78082919","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","SCC","2020-08-04 21:46:27.641","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","1.3","ETL"
"8da9b1db-db58-400b-945e-2bec5b851d23","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","","2020-08-04 21:46:06.124","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20112012","ETL"
"fc35d22f-6707-4c54-a206-4fadc6552ec6","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","","2020-08-04 21:46:04.008","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20122013","ETL"
"83ce2deb-fbd4-4f49-94c0-7171b5028334","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","","2020-08-04 21:46:03.57","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20152016","ETL"
"4fe51381-4033-4a51-be70-226960e1c1dd","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","","2020-08-04 21:45:59.935","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20132014","ETL"
"7905485d-f39d-468a-b17c-880fae958717","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","","2020-08-04 21:45:58.769","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"eb64655b-432d-45aa-b629-8863004ca51e","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","SCC","2020-08-04 21:45:58.063","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","1.3","ETL"
"6499a8f8-d318-4967-8cec-5a0e277ac8ce","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","","2020-08-04 21:45:53.508","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"7df7610e-4692-4a6a-b868-532a594991cd","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","SCC","2020-08-04 21:45:52.933","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","1.3","ETL"
"c5f4d9aa-d425-45fa-bb18-e9ee52453d86","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","","2020-08-04 21:45:51.12","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20142015","ETL"
"f8d1ff54-4f8c-476b-a6a2-5c01c29d84f5","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","","2020-08-04 21:45:50.811","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","Deleting any existing records for Site: SCC and Season: 20102011","ETL"
"648853d5-0f5c-447c-80fe-61ecdeefb798","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","","2020-08-04 21:45:45.529","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"1a4c263e-f2e0-41a1-8fba-d724746426d0","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","","2020-08-04 21:45:44.854","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"0a88c557-d0e8-4c8c-959d-a024592ddff5","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","SCC","2020-08-04 21:45:44.829","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","1.3","ETL"
"d73e2d1c-e4cd-4a53-811a-607d38c5b67e","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","SCC","2020-08-04 21:45:44.211","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","1.3","ETL"
"f81fd4cc-01fb-4e0b-8ecf-b8d70a2adbf8","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","","2020-08-04 21:45:13.699","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"ce0b9f09-62b9-4a4c-99e4-9c25feebd6b7","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","","2020-08-04 21:45:13.393","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","Copying data from vision_flu_patient_temp to vision_flu_patient","ETL"
"4480ef54-16e2-4e53-8321-9b4b5f133a07","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","SCC","2020-08-04 21:45:13.075","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","1.3","ETL"
"bfc9bf59-a9c1-4c44-9660-eb62866521b0","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","SCC","2020-08-04 21:45:12.912","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","1.3","ETL"
"a3ec5734-20b4-4d17-84c6-0e4edfe50f0c","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","SCC","2020-08-04 21:43:46.935","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","1.2","ETL"
"e2391abc-d35b-44e3-9bac-c16d6e41e2c1","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","SCC","2020-08-04 21:43:45.619","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","1.1","ETL"
"386ac421-0f20-4269-ac57-0e84d0daaf06","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","SCC","2020-08-04 21:43:45.135","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","1.2","ETL"
"d18b6006-f37f-4ad5-b808-399e6bf4857b","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","SCC","2020-08-04 21:43:44.154","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","1.1","ETL"
"604ac798-92f3-4d9b-b62e-aa618fde17ca","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","SCC","2020-08-04 21:43:41.829","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","1.2","ETL"
"ae23c71a-2321-4a87-8e30-08924ef176f9","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","SCC","2020-08-04 21:43:40.527","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","1.1","ETL"
"a75f4c7f-61fc-4460-81bc-aec9e54da115","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionCovidETLPatient","bUIRVX","SCC","2020-08-04 21:43:40.462","m5g9kN","VISION_SCC_20162017_20200804_013400/VISION_SCC_20162017_Patient_20200804_013400.csv","VISION_SCC_20162017_20200804_013400.zip","","1.2","ETL"
"b02b4262-2bf3-4869-ad63-3b9b048fdf79","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionCovidETLPatient","bUIRVX","SCC","2020-08-04 21:43:38.808","m5g9kN","VISION_SCC_20162017_20200804_013400/VISION_SCC_20162017_Patient_20200804_013400.csv","VISION_SCC_20162017_20200804_013400.zip","","1.1","ETL"
"80ac34dd-abd7-4a1e-a97b-83fdbf157eda","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","SCC","2020-08-04 21:43:35.019","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","1.2","ETL"
"4870654c-4963-4ee7-86ed-33bd945f8851","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","SCC","2020-08-04 21:43:33.719","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","1.1","ETL"
"d918a9b4-1f50-4949-ba01-e78d84a9496f","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETLPatient","pAOYdU","SCC","2020-08-04 21:43:29.541","WrBrh0","VISION_SCC_20102011_20200804_013400/VISION_SCC_20102011_Patient_20200804_013400.csv","VISION_SCC_20102011_20200804_013400.zip","","1.0","ETL"
"f4d5a110-fd74-42e9-9758-c2cc1d723e4c","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionETLUnzipS3File","oW5pBM","","2020-08-04 21:43:29.348","WrBrh0","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Unzipping file - END","ETL"
"294b1f4b-d3c8-4255-87b5-6d5148c79e78","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","SCC","2020-08-04 21:43:28.773","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","1.2","ETL"
"e3c474e3-2369-456b-8fc7-a1b773dfbcb0","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","SCC","2020-08-04 21:43:27.249","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","1.2","ETL"
"1ab0bd90-a800-46e5-8285-9360ec027044","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionETLUnzipS3File","oW5pBM","","2020-08-04 21:43:27.055","WrBrh0","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Unzipping file - START","ETL"
"ccf47367-f7d3-43e5-a811-d0443040a425","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETLPatient","q78VTv","SCC","2020-08-04 21:43:27.037","ZOUt3l","VISION_SCC_20112012_20200804_013400/VISION_SCC_20112012_Patient_20200804_013400.csv","VISION_SCC_20112012_20200804_013400.zip","","1.0","ETL"
"bf293c9a-de30-4cb4-ade2-299c52335019","VISION_44adbd49-c4f0-4dc6-bae7-10deaa1d5c0b","VisionCovidETL","WrBrh0","SCC","2020-08-04 21:43:26.991","WrBrh0","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","0","ETL-STEP"
"d8f5b463-6a9e-47d2-a3f6-f078ca4705fe","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","SCC","2020-08-04 21:43:26.964","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","1.1","ETL"
"b0592b34-5154-469d-a71a-4183ddb02650","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionETLUnzipS3File","MV2CUu","","2020-08-04 21:43:26.939","ZOUt3l","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","Unzipping file - END","ETL"
"9b26dbc3-3bca-4370-bc1e-69e9148dce57","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","SCC","2020-08-04 21:43:25.591","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","1.1","ETL"
"a8ea18e5-19d6-4fa8-b8bd-e5923f114dc7","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","SCC","2020-08-04 21:43:25.512","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","1.2","ETL"
"294f50a1-2400-4c5f-a60f-0551ef4eca40","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionETLUnzipS3File","MV2CUu","","2020-08-04 21:43:24.305","ZOUt3l","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","Unzipping file - START","ETL"
"2df430c0-7d45-4583-b25e-1902f5c38e3a","VISION_c8c7b039-e9dd-4b6a-a787-5fb41622ad62","VisionCovidETL","ZOUt3l","SCC","2020-08-04 21:43:24.231","ZOUt3l","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","0","ETL-STEP"
"ca667dcd-b76a-4189-94ef-4d3e3d6f3dab","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","SCC","2020-08-04 21:43:24.166","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","1.1","ETL"
"b12b25fc-3a66-4f04-ba07-cf53c66570e4","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETLPatient","yXjMSI","SCC","2020-08-04 21:43:21.881","jGuuPC","VISION_SCC_20122013_20200804_013400/VISION_SCC_20122013_Patient_20200804_013400.csv","VISION_SCC_20122013_20200804_013400.zip","","1.0","ETL"
"0f1d39ec-15b4-4cca-b959-c6a5b78d18e9","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionETLUnzipS3File","VebLr9","","2020-08-04 21:43:21.764","jGuuPC","VISION_SCC_20122013_20200804_013400.zip","VISION_SCC_20122013_20200804_013400.zip","","Unzipping file - END","ETL"
"ee9309af-0a27-4728-a655-ba0a73157f79","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionETLUnzipS3File","VebLr9","","2020-08-04 21:43:18.863","jGuuPC","VISION_SCC_20122013_20200804_013400.zip","VISION_SCC_20122013_20200804_013400.zip","","Unzipping file - START","ETL"
"6d820480-f28f-41df-9ea9-6d19356d0043","VISION_71cfd2f4-affb-4470-b45b-31767980cc16","VisionCovidETL","jGuuPC","SCC","2020-08-04 21:43:18.796","jGuuPC","VISION_SCC_20122013_20200804_013400.zip","VISION_SCC_20122013_20200804_013400.zip","","0","ETL-STEP"
"9b87f443-a722-4793-ae8c-008511986c32","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETLPatient","fQq1wV","SCC","2020-08-04 21:43:13.517","MsB5D7","VISION_SCC_20132014_20200804_013400/VISION_SCC_20132014_Patient_20200804_013400.csv","VISION_SCC_20132014_20200804_013400.zip","","1.0","ETL"
"927c2194-df31-48b6-a470-b15f45fd0eb3","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionETLUnzipS3File","dm9Tzj","","2020-08-04 21:43:13.281","MsB5D7","VISION_SCC_20132014_20200804_013400.zip","VISION_SCC_20132014_20200804_013400.zip","","Unzipping file - END","ETL"
"0c8e2650-6a95-44bc-881d-8c6d676c3583","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionCovidETLPatient","bUIRVX","SCC","2020-08-04 21:43:12.711","m5g9kN","VISION_SCC_20162017_20200804_013400/VISION_SCC_20162017_Patient_20200804_013400.csv","VISION_SCC_20162017_20200804_013400.zip","","1.0","ETL"
"98a03b93-debe-4c1c-9231-a766a1d57b02","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionETLUnzipS3File","h1E613","","2020-08-04 21:43:12.485","m5g9kN","VISION_SCC_20162017_20200804_013400.zip","VISION_SCC_20162017_20200804_013400.zip","","Unzipping file - END","ETL"
"ffbe0194-bc96-4154-be02-ba2dba4aa05b","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionETLUnzipS3File","dm9Tzj","","2020-08-04 21:43:10.304","MsB5D7","VISION_SCC_20132014_20200804_013400.zip","VISION_SCC_20132014_20200804_013400.zip","","Unzipping file - START","ETL"
"08d13c71-9e58-459d-b316-4bc9c35891b7","VISION_44f5bef0-2b0c-4578-aad4-374e6a2f33e0","VisionCovidETL","MsB5D7","SCC","2020-08-04 21:43:10.236","MsB5D7","VISION_SCC_20132014_20200804_013400.zip","VISION_SCC_20132014_20200804_013400.zip","","0","ETL-STEP"
"3a60c505-959f-4ee0-a374-e8479b5a1592","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionETLUnzipS3File","h1E613","","2020-08-04 21:43:09.222","m5g9kN","VISION_SCC_20162017_20200804_013400.zip","VISION_SCC_20162017_20200804_013400.zip","","Unzipping file - START","ETL"
"f89b0c80-06b2-427b-acc8-d476f1e9fdf3","VISION_0990bb16-0205-4db8-b421-d240a5ef8b5f","VisionCovidETL","m5g9kN","SCC","2020-08-04 21:43:09.142","m5g9kN","VISION_SCC_20162017_20200804_013400.zip","VISION_SCC_20162017_20200804_013400.zip","","0","ETL-STEP"
"66f0fd07-1a17-4fb0-ae74-6f0b8ecbd3a4","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETLPatient","TkM2ft","SCC","2020-08-04 21:43:03.233","MjbSCY","VISION_SCC_20142015_20200804_013400/VISION_SCC_20142015_Patient_20200804_013400.csv","VISION_SCC_20142015_20200804_013400.zip","","1.0","ETL"
"95bdedc3-de6c-499a-a741-cceed9ce9e2a","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETLPatient","HiYC4z","SCC","2020-08-04 21:43:03.155","zXTzD7","VISION_SCC_20152016_20200804_013400/VISION_SCC_20152016_Patient_20200804_013400.csv","VISION_SCC_20152016_20200804_013400.zip","","1.0","ETL"
"4ff61b41-178b-4f67-b4a5-471841cdfd9d","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionETLUnzipS3File","pcAHD0","","2020-08-04 21:43:02.602","zXTzD7","VISION_SCC_20152016_20200804_013400.zip","VISION_SCC_20152016_20200804_013400.zip","","Unzipping file - END","ETL"
"a1fadcfb-cdbf-4e38-85de-5e404964be8a","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionETLUnzipS3File","zHO9PG","","2020-08-04 21:43:01.968","MjbSCY","VISION_SCC_20142015_20200804_013400.zip","VISION_SCC_20142015_20200804_013400.zip","","Unzipping file - END","ETL"
"8936fcc9-0745-4e94-b689-7a6d232ce841","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionETLUnzipS3File","pcAHD0","","2020-08-04 21:42:59.742","zXTzD7","VISION_SCC_20152016_20200804_013400.zip","VISION_SCC_20152016_20200804_013400.zip","","Unzipping file - START","ETL"
"0e98e11a-921f-4905-8f05-5ffc0a204244","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETLPatient","H6fZ1A","SCC","2020-08-04 21:42:59.708","CYzScn","VISION_SCC_20172018_20200804_013400/VISION_SCC_20172018_Patient_20200804_013400.csv","VISION_SCC_20172018_20200804_013400.zip","","1.0","ETL"
"98ef942c-2206-48e9-bbd4-2e9a3e328fcf","VISION_08e30fd5-ff6e-4444-9775-e7de7b22c865","VisionCovidETL","zXTzD7","SCC","2020-08-04 21:42:59.673","zXTzD7","VISION_SCC_20152016_20200804_013400.zip","VISION_SCC_20152016_20200804_013400.zip","","0","ETL-STEP"
"4ee6e160-7ab6-4f30-a8fe-dbf624d1c5b6","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionETLUnzipS3File","OboUZ0","","2020-08-04 21:42:59.615","CYzScn","VISION_SCC_20172018_20200804_013400.zip","VISION_SCC_20172018_20200804_013400.zip","","Unzipping file - END","ETL"
"48ba16eb-dae9-4843-8ded-f41b7c87b38e","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionETLUnzipS3File","zHO9PG","","2020-08-04 21:42:59.106","MjbSCY","VISION_SCC_20142015_20200804_013400.zip","VISION_SCC_20142015_20200804_013400.zip","","Unzipping file - START","ETL"
"30fd4aa8-f80e-4c65-93f8-792299c09c40","VISION_1bcd91e6-6123-4791-8ba2-c0cb65649379","VisionCovidETL","MjbSCY","SCC","2020-08-04 21:42:59.036","MjbSCY","VISION_SCC_20142015_20200804_013400.zip","VISION_SCC_20142015_20200804_013400.zip","","0","ETL-STEP"
"204e1894-d8a7-4db5-8918-285efacf7634","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionETLUnzipS3File","OboUZ0","","2020-08-04 21:42:55.439","CYzScn","VISION_SCC_20172018_20200804_013400.zip","VISION_SCC_20172018_20200804_013400.zip","","Unzipping file - START","ETL"
"c5f83074-03c0-4e5c-babb-56a444cea715","VISION_46c0f839-e0f7-44a4-8839-90e1c74fea0c","VisionCovidETL","CYzScn","SCC","2020-08-04 21:42:55.361","CYzScn","VISION_SCC_20172018_20200804_013400.zip","VISION_SCC_20172018_20200804_013400.zip","","0","ETL-STEP"
"3c9c2bfe-1d1e-43cc-aef9-473fb96df5ca","VISION_9ed7017d-f95e-4c7f-badb-819e4818bdd2","VisionCovidPreETL","Ur4B2e","SCC","2020-08-04 21:33:22.742","Ur4B2e","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Deleting file from s3 bucket westat-vision-s3-scc","PreETL-START"
"43b3129f-0763-409c-911e-7e8a56b8cd1b","VISION_9ed7017d-f95e-4c7f-badb-819e4818bdd2","VisionCovidPreETL","Ur4B2e","SCC","2020-08-04 21:33:22.701","Ur4B2e","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Copying file from s3 bucket westat-vision-s3-scc to westat-vision-prod","PreETL-START"
"fa809976-e1d6-4bea-ba81-a675c9365f02","VISION_9ed7017d-f95e-4c7f-badb-819e4818bdd2","VisionCovidPreETL","Ur4B2e","SCC","2020-08-04 21:33:22.398","Ur4B2e","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Validating file name VISION_SCC_20102011_20200804_013400.zip","PreETL-START"
"5bfa1bbb-826f-4a0a-9e1c-e9ae097bcf7c","VISION_9ed7017d-f95e-4c7f-badb-819e4818bdd2","VisionCovidPreETL","Ur4B2e","SCC","2020-08-04 21:33:22.388","Ur4B2e","VISION_SCC_20102011_20200804_013400.zip","VISION_SCC_20102011_20200804_013400.zip","","Starting Job VISION_9ed7017d-f95e-4c7f-badb-819e4818bdd2","PreETL-START"
"21eae288-05f4-4d64-a2f2-e44e4d06e7d3","VISION_104b4a88-9205-41d7-a8c8-909e993685c0","VisionCovidPreETL","XPD6Ey","SCC","2020-08-04 21:33:19.326","XPD6Ey","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","Deleting file from s3 bucket westat-vision-s3-scc","PreETL-START"
"9b71bbe4-bbc4-4144-b01f-577b110625b9","VISION_104b4a88-9205-41d7-a8c8-909e993685c0","VisionCovidPreETL","XPD6Ey","SCC","2020-08-04 21:33:19.293","XPD6Ey","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","Copying file from s3 bucket westat-vision-s3-scc to westat-vision-prod","PreETL-START"
"37e1f7b1-cb29-4129-92fa-5a6ecc467357","VISION_104b4a88-9205-41d7-a8c8-909e993685c0","VisionCovidPreETL","XPD6Ey","SCC","2020-08-04 21:33:18.98","XPD6Ey","VISION_SCC_20112012_20200804_013400.zip","VISION_SCC_20112012_20200804_013400.zip","","Validating file name VISION_SCC_20112012_20200804_013400.zip","PreETL-START"
